	10	0.997854
	10.07	0.9985833
	10.14	1.00024
	10.21	1.001702
	10.28	1.002001
	10.35	1.000962
	10.42	0.9992988
	10.49	0.9981322
	10.56	0.9982335
	10.63	0.9995136
	10.7	1.001098
	10.77	1.001927
	10.84	1.001464
	10.91	1.000038
	10.98	0.998614
	11.05	0.9981399
	11.12	0.9989154
	11.19	1.0004
	11.26	1.001591
	11.33	1.001702
	11.4	1.000679
	11.47	0.9992189
	11.54	0.9983023
	11.61	0.9985311
	11.68	0.999732
	11.75	1.001087
	11.82	1.001692
	11.89	1.001159
	11.96	0.9998643
	12.03	0.9986836
	12.1	0.9984048
	12.17	0.9992001
	12.24	1.00052
	12.31	1.001475
	12.38	1.001436
	12.45	1.000442
	12.52	0.9991705
	12.59	0.9984723
	12.66	0.9988047
	12.73	0.9999284
	12.8	1.00108
	12.87	1.001493
	12.94	1.000904
	13.01	0.99972
	13.08	0.9987389
	13.15	0.998612
	13.22	0.9994106
	13.29	1.000586
	13.36	1.00135
	13.43	1.001202
	13.5	1.000255
	13.57	0.9991533
	13.64	0.9986352
	13.71	0.999038
	13.78	1.000078
	13.85	1.00105
	13.92	1.001307
	13.99	1.000689
	14.06	0.9996201
	14.13	0.9988193
	14.2	0.9988178
	14.27	0.999604
	14.34	1.00064
	14.41	1.001231
	14.48	1.000988
	14.55	1.000086
	14.62	0.9991344
	14.69	0.9987693
	14.76	0.9992269
	14.83	1.00019
	14.9	1.001008
	14.97	1.00114
	15.04	1.000508
	15.11	0.9995437
	15.18	0.9988964
	15.25	0.9989942
	15.32	0.9997615
	15.39	1.000677
	15.46	1.001128
	15.53	1.000822
	15.6	0.9999729
	15.67	0.9991549
	15.74	0.9989133
	15.81	0.9994007
	15.88	1.00028
	15.95	1.000958
	16.02	1.000985
	16.09	1.000351
	16.16	0.9994882
	16.23	0.9989753
	16.3	0.9991514
	16.37	0.99989
	16.44	1.000691
	16.51	1.00102
	16.58	1.000665
	16.65	0.9998719
	16.72	0.9991764
	16.79	0.999042
	16.86	0.999551
	16.93	1.000354
	17	1.000911
	17.07	1.000853
	17.14	1.000225
	17.21	0.9994535
	17.28	0.9990538
	17.35	0.9992881
	17.42	0.9999911
	17.49	1.000687
	17.56	1.000912
	17.63	1.000523
	17.7	0.9997877
