	10	1.027031
	10.07	1.024766
	10.14	1.005629
	10.21	0.9827735
	10.28	0.9723718
	10.35	0.9818124
	10.42	1.003825
	10.49	1.02264
	10.56	1.025631
	10.63	1.011109
	10.7	0.9890562
	10.77	0.9749372
	10.84	0.978844
	10.91	0.9975979
	10.98	1.017553
	11.05	1.025062
	11.12	1.015368
	11.19	0.9952028
	11.26	0.9786012
	11.33	0.9774027
	11.4	0.9922196
	11.47	1.012111
	11.54	1.02323
	11.61	1.018296
	11.68	1.000844
	11.75	0.9829578
	11.82	0.9773226
	11.89	0.9878386
	11.96	1.006628
	12.03	1.020409
	12.1	1.019972
	12.17	1.005839
	12.24	0.9877805
	12.31	0.9785228
	12.38	0.9846233
	12.45	1.00141
	12.52	1.016847
	12.59	1.02044
	12.66	1.009979
	12.73	0.9927152
	12.8	0.9807376
	12.87	0.9825608
	12.94	0.9966486
	13.01	1.012773
	13.08	1.019805
	13.15	1.013168
	13.22	0.9975182
	13.29	0.983755
	13.36	0.9816399
	13.43	0.9925272
	13.5	1.008414
	13.57	1.01818
	13.64	1.015324
	13.71	1.001944
	13.78	0.9873315
	13.85	0.9818078
	13.92	0.9892236
	13.99	1.004051
	14.06	1.01578
	14.13	1.016472
	14.2	1.005822
	14.27	0.9912238
	14.34	0.982938
	14.41	0.9868214
	14.48	0.9999016
	14.55	1.012801
	14.62	1.01667
	14.69	1.009028
	14.76	0.9952042
	14.83	0.984868
	14.9	0.9853401
	14.97	0.9961318
	15.04	1.009425
	15.11	1.015988
	15.18	1.011471
	15.25	0.9990736
	15.32	0.9874338
	15.39	0.9847772
	15.46	0.9928923
	15.53	1.005834
	15.6	1.01451
	15.67	1.013071
	15.74	1.002621
	15.81	0.9904304
	15.88	0.9850849
	15.95	0.9903265
	16.02	1.002261
	16.09	1.012417
	16.16	1.013861
	16.23	1.005728
	16.3	0.9936833
	16.37	0.986179
	16.44	0.9885116
	16.51	0.998884
	16.58	1.009862
	16.65	1.013864
	16.72	1.00826
	16.79	0.9969748
	16.86	0.987896
	16.93	0.9874361
	17	0.9958203
	17.07	1.006986
	17.14	1.013145
	17.21	1.010164
	17.28	1.000175
	17.35	0.9901444
	17.42	0.9871433
	17.49	0.9932364
	17.56	1.003972
	17.63	1.01179
	17.7	1.011372
	17.77	1.003097
	17.84	0.9927297
	17.91	0.9875573
	17.98	0.9912088
	18.05	1.000974
	18.12	1.009915
	18.19	1.011883
	18.26	1.005618
	18.33	0.9954928
	18.4	0.9886029
	18.47	0.989807
	18.54	0.9981568
	18.61	1.007673
	18.68	1.011752
	18.75	1.007671
	18.82	0.9982988
	18.89	0.9901832
	18.96	0.9890451
	19.03	0.9956236
	19.1	1.005169
	19.17	1.011001
	19.24	1.009167
	19.31	1.000996
	19.38	0.9921862
	19.45	0.9889368
	19.52	0.9935066
	19.59	1.002563
	19.66	1.009714
	19.73	1.010062
	19.8	1.003435
	19.87	0.9944551
	19.94	0.9894251
	20.01	0.9918835
	20.08	1.000007
	20.15	1.008024
	20.22	1.010395
	20.29	1.005554
	20.36	0.9968839
	20.43	0.9904506
	20.5	0.9907855
	20.57	0.9975861
	20.64	1.005985
	20.71	1.010133
	20.78	1.00723
	20.85	0.9993259
	20.92	0.9919413
	20.99	0.9902762
	21.06	0.9954656
	21.13	1.003768
	21.2	1.009357
	21.27	1.008415
	21.34	1.001641
	21.41	0.9937569
	21.48	0.990303
	21.55	0.9936969
	21.62	1.001469
	21.69	1.008131
	21.76	1.009094
	21.83	1.003746
	21.9	0.995816
	21.97	0.9908617
	22.04	0.9923696
	22.11	0.9992152
	22.18	1.006533
	22.25	1.009246
	22.32	1.005531
	22.39	0.9979874
	22.46	0.9918888
	22.53	0.9915312
	22.6	0.9971262
	22.67	1.004673
	22.74	1.008901
	22.81	1.006929
	22.88	1.000153
	22.95	0.9932976
	23.02	0.9911854
	23.09	0.9952829
	23.16	1.002642
	23.23	1.008092
	23.3	1.007888
	23.37	1.00221
	23.44	0.9950136
	23.51	0.9913483
	23.58	0.9937903
	23.65	1.000565
	23.72	1.006883
	23.79	1.008374
	23.86	1.004045
	23.93	0.9969118
	24	0.9919655
	24.07	0.9926908
	24.14	0.9985381
	24.21	1.005353
	24.28	1.008394
	24.35	1.005595
	24.42	0.998912
	24.49	0.9930108
	24.56	0.9920453
	24.63	0.9966732
	24.7	1.003589
	24.77	1.007952
	24.84	1.00677
	24.91	1.000883
	24.98	0.9943911
	25.05	0.9918561
	25.12	0.995056
	25.19	1.001694
	25.26	1.0071
	25.33	1.007544
	25.4	1.002746
	25.47	0.9960408
	25.54	0.9921284
	25.61	0.9937649
	25.68	0.9997631
	25.75	1.005883
	25.82	1.007877
	25.89	1.004392
	25.96	0.9978525
	26.03	0.9928268
	26.1	0.9928575
	26.17	0.9979027
	26.24	1.004381
	26.31	1.007775
	26.38	1.005757
	26.45	0.999736
	26.52	0.9939058
	26.59	0.9923678
	26.66	0.9961981
	26.73	1.002666
	26.8	1.007239
	26.87	1.006764
	26.94	1.001583
	27.01	0.9952966
	27.08	0.9923158
	27.15	0.9947439
	27.22	1.000844
	27.29	1.006323
	27.36	1.007386
	27.43	1.003313
	27.5	0.9969278
	27.57	0.9926962
	27.64	0.9936048
	27.71	0.9989963
	27.78	1.005061
	27.85	1.007579
	27.92	1.004824
	27.99	0.9987033
	28.06	0.993484
	28.13	0.9928454
	28.2	0.9972338
	28.27	1.00354
	28.34	1.007357
	28.41	1.006054
	28.48	1.000535
	28.55	0.9946311
	28.62	0.9924936
	28.69	0.9956344
	28.76	1.001823
	28.83	1.006719
	28.9	1.006934
	28.97	1.002322
	29.04	0.9960763
	29.11	0.9925706
	29.18	0.9942878
	29.25	1.000008
	29.32	1.005706
	29.39	1.007424
	29.46	1.003979
	29.53	0.9977458
	29.6	0.9930739
	29.67	0.993265
	29.74	0.9981862
	29.81	1.004366
	29.88	1.007496
	29.95	1.005415
	30.02	0.9995509
	30.09	0.9939774
	30.16	0.9926212
	30.23	0.9964518
	30.3	1.002764
	30.37	1.007143
	30.44	1.006557
	30.51	1.001401
	30.58	0.9952384
	30.65	0.9923949
	30.72	0.9948952
	30.79	1.000977
	30.86	1.006374
	30.93	1.007341
	31	1.0032
	31.07	0.9967977
	31.14	0.9926074
	31.21	0.9936038
	31.28	0.999096
	31.35	1.005224
	31.42	1.007723
	31.49	1.004858
	31.56	0.9985824
	31.63	0.9932585
	31.7	0.9926507
	31.77	0.9972119
	31.84	1.003735
	31.91	1.007667
	31.98	1.006279
	32.05	1.000501
	32.12	0.9943225
	32.19	0.9920936
	32.26	0.9954209
	32.33	1.001973
	32.4	1.007166
	32.47	1.007394
	32.54	1.00247
	32.61	0.9957695
	32.68	0.9919835
	32.75	0.9938211
	32.82	1.000013
	32.89	1.006223
	32.96	1.008132
	33.03	1.004393
	33.1	0.9975442
	33.17	0.9923499
	33.24	0.9925054
	33.31	0.9979451
	33.38	1.00486
	33.45	1.008431
	33.52	1.006162
	33.59	0.9995635
	33.66	0.9931871
	33.73	0.9915424
	33.8	0.9958504
	33.87	1.003107
	33.94	1.008249
	34.01	1.007693
	34.08	1.00176
	34.15	0.9945037
	34.22	0.991021
	34.29	0.9938409
	34.36	1.001027
	34.43	1.007562
	34.5	1.008896
	34.57	1.004043
	34.64	0.9962772
	34.71	0.9910076
	34.78	0.9920251
	34.85	0.9986933
	34.92	1.006363
	34.99	1.009693
	35.06	1.006319
	35.13	0.9984608
	35.2	0.991536
	35.27	0.9904832
	35.34	0.9961604
	35.41	1.004634
	35.48	1.010002
	35.55	1.008494
	35.62	1.001018
	35.69	0.992656
	35.76	0.9893167
	35.83	0.9935026
	35.9	1.002367
	35.97	1.009739
	36.04	1.010465
	36.11	1.003891
	36.18	0.9944004
	36.25	0.9886206
	36.32	0.9907979
	36.39	0.9995638
	36.46	1.008838
	36.53	1.012152
	36.6	1.007056
	36.67	0.9968243
	36.74	0.9884942
	36.81	0.9881045
	36.88	0.9961866
	36.95	1.007193
	37.02	1.013464
	37.09	1.010499
	37.16	1.000008
	37.23	0.9890466
	37.3	0.9854527
	37.37	0.9921367
	37.44	1.004648
	37.51	1.014312
	37.58	1.014282
	37.65	1.004132
	37.72	0.9904356
	37.79	0.9828043
	37.86	0.987139
	37.93	1.000867
	38	1.014562
	38.07	1.018597
	38.14	1.009596
	38.21	0.9929377
	38.28	0.9799572
	38.35	0.9804675
	38.42	0.9950396
	38.49	1.013932
	38.56	1.02397
	38.63	1.017405
	38.7	0.9971624
	38.77	0.9761695
	38.84	0.9698816
	38.91	0.9846644
	38.98	1.011511
	39.05	1.032017
	39.12	1.03073
	39.19	1.004847
	39.26	0.9678794
	39.33	0.9449987
	39.4	0.9569269
	39.47	1.000569
	39.54	1.047748
	39.61	1.06251
	39.68	1.017175
	39.75	0.8999771
	39.82	0.7188032
	39.89	0.5096952
	39.96	0.3730552
	40.03	0.4490253
	40.1	0.647023
	40.17	0.8375338
