	10	1.005314
	10.07	1.004028
	10.14	0.9999733
	10.21	0.9960105
	10.28	0.9949114
	10.35	0.9973966
	10.42	1.001654
	10.49	1.004681
	10.56	1.004407
	10.63	1.001083
	10.7	0.9970679
	10.77	0.9951807
	10.84	0.9967113
	10.91	1.000521
	10.98	1.003903
	11.05	1.004517
	11.12	1.001986
	11.19	0.9981161
	11.26	0.9956282
	11.33	0.9962453
	11.4	0.9994771
	11.47	1.003011
	11.54	1.004381
	11.61	1.002676
	11.68	0.9991255
	11.75	0.9962351
	11.82	0.9960223
	11.89	0.9985934
	11.96	1.002099
	12.03	1.004079
	12.1	1.003188
	12.17	1.000089
	12.24	0.9969738
	12.31	0.9960234
	12.38	0.9978714
	12.45	1.001174
	12.52	1.0036
	12.59	1.00348
	12.66	1.000938
	12.73	0.9977791
	12.8	0.9962218
	12.87	0.9973352
	12.94	1.000294
	13.01	1.002997
	13.08	1.003569
	13.15	1.001646
	13.22	0.9986037
	13.29	0.9965836
	13.36	0.9969897
	13.43	0.9994994
	13.5	1.002321
	13.57	1.003482
	13.64	1.002202
	13.71	0.9994038
	13.78	0.9970613
	13.85	0.9968096
	13.92	0.9987947
	13.99	1.00159
	14.06	1.003233
	14.13	1.002601
	14.2	1.000165
	14.27	0.9976493
	14.34	0.9968148
	14.41	0.9982228
	14.48	1.000849
	14.55	1.002838
	14.62	1.002815
	14.69	1.000825
	14.76	0.9982828
	14.83	0.9969759
	14.9	0.997807
	14.97	1.000163
	15.04	1.002372
	15.11	1.002898
	15.18	1.001396
	15.25	0.9989396
	15.32	0.9972553
	15.39	0.9975138
	15.46	0.9995056
	15.53	1.00181
	15.6	1.002815
	15.67	1.001841
	15.74	0.9995934
	15.81	0.9976599
	15.88	0.9973928
	15.95	0.9989579
	16.02	1.001232
	16.09	1.002615
	16.16	1.002157
	16.23	1.0002
	16.3	0.9981285
	16.37	0.9973962
	16.44	0.9985006
	16.51	1.000642
	16.58	1.002308
	16.65	1.002343
	16.72	1.000743
	16.79	0.9986426
	16.86	0.997518
	16.93	0.9981462
	17	1.000064
	17.07	1.001912
	17.14	1.002401
	17.21	1.001209
	17.28	0.9991857
	17.35	0.9977562
	17.42	0.9979159
	17.49	0.9995327
	17.56	1.001456
	17.63	1.002339
	17.7	1.001582
	17.77	0.999733
	17.84	0.9980983
	17.91	0.9978214
	17.98	0.9990795
	18.05	1.000969
	18.12	1.002158
	18.19	1.001824
	18.26	1.000216
	18.33	0.998471
	18.4	0.9978132
	18.47	0.9986933
	18.54	1.000476
	18.61	1.001905
	18.68	1.001987
	18.75	1.000681
	18.82	0.9989151
	18.89	0.9979302
	18.96	0.9984093
	19.03	0.9999992
	19.1	1.001573
	19.17	1.002031
	19.24	1.001068
	19.31	0.9993702
	19.38	0.9981341
	19.45	0.9982216
	19.52	0.9995556
	19.59	1.001185
	19.66	1.001965
	19.73	1.00136
	19.8	0.999805
	19.87	0.9983981
	19.94	0.9981256
	20.01	0.999169
	20.08	1.000784
	20.15	1.001835
	20.22	1.001595
	20.29	1.000244
	20.36	0.9987371
	20.43	0.9981299
	20.5	0.998839
	20.57	1.000353
	20.64	1.001602
	20.71	1.001718
	20.78	1.000633
	20.85	0.9991179
	20.92	0.9982391
	20.99	0.9986082
	21.06	0.9999527
	21.13	1.001319
	21.2	1.00175
	21.27	1.000952
	21.34	0.9994934
	21.41	0.9984016
	21.48	0.9984399
	21.55	0.9995714
	21.62	1.000992
	21.69	1.001705
	21.76	1.001219
	21.83	0.9998839
	21.9	0.9986412
	21.97	0.9983623
	22.04	0.9992348
	22.11	1.000636
	22.18	1.00158
	22.25	1.001412
	22.32	1.000259
	22.39	0.9989356
	22.46	0.9983723
	22.53	0.9989579
	22.6	1.000271
	22.67	1.001385
	22.74	1.001522
	22.81	1.000594
	22.88	0.999258
	22.95	0.998453
	23.02	0.9987391
	23.09	0.9999057
	23.16	1.001127
	23.23	1.001547
	23.3	1.000881
	23.37	0.9996028
	23.44	0.9986138
	23.51	0.9986067
	23.58	0.9995791
	23.65	1.00084
	23.72	1.001503
	23.79	1.001109
	23.86	0.9999406
	23.93	0.9988214
	24	0.9985365
	24.07	0.9992801
	24.14	1.000522
	24.21	1.001388
	24.28	1.001276
	24.35	1.000271
	24.42	0.9990829
	24.49	0.9985473
	24.56	0.9990359
	24.63	1.000197
	24.7	1.001211
	24.77	1.001369
